age,salary,gender,country,num_dependents,home_ownership,employment,marital_status,credit_card,loan_intent,loan_amt,loan_int_rate,loan_status,loan_percent_income,person_cred_hist_length,person_default_on_file
60,883000,M,USA,1,rent,employed,widowed,4892664062188665,personal,78000,4,rejected,6,14,True
60,148000,M,USA,8,rent,self-employed,married,4620468500728978,business,80000,3,rejected,15,11,True
60,767000,M,USA,10,rent,unemployed,single,30130130828089,personal,53000,2,rejected,6,18,True
60,674000,F,USA,0,rent,self-employed,single,4150121147522662,business,85000,6,rejected,43,49,False
60,712000,F,USA,3,own,self-employed,married,4307823425225213,personal,67000,5,rejected,5,23,True
60,530000,F,USA,3,rent,self-employed,widowed,4567868051281254852,personal,46000,8,rejected,22,24,False
60,736000,M,USA,4,own,unemployed,divorced,6011101372917443,personal,87000,9,pending,50,33,True
60,474000,F,USA,9,own,employed,divorced,4862290980562496,business,97000,7,rejected,28,47,True
60,989000,F,USA,7,mortgage,unemployed,divorced,4019320081536750515,business,81000,8,pending,29,4,False
60,309000,F,USA,8,own,self-employed,single,4390183738658,business,59000,2,rejected,39,1,True
60,843000,F,USA,0,own,self-employed,divorced,213145625164211,personal,19000,9,rejected,28,26,False
60,721000,F,USA,5,own,employed,married,2584734778274823,personal,31000,9,pending,8,23,True
60,22000,M,USA,9,mortgage,self-employed,widowed,6011267172902412,business,67000,3,rejected,29,1,False
60,167000,F,USA,0,mortgage,self-employed,divorced,370956376122656,personal,31000,2,rejected,16,47,True
60,240000,M,USA,8,mortgage,employed,married,4434884560555052464,business,64000,2,rejected,24,43,True
60,591000,M,USA,9,mortgage,self-employed,widowed,3560561075910031,business,45000,9,pending,4,49,False
60,946000,F,USA,4,own,self-employed,widowed,4797906386385,business,67000,5,pending,28,15,False
60,185000,M,USA,10,rent,unemployed,divorced,4040938537326680253,business,56000,9,rejected,9,15,False
60,959000,M,USA,6,mortgage,self-employed,married,4261317883351334,business,26000,6,pending,30,24,False
60,166000,M,USA,0,mortgage,employed,divorced,4310162060601981,personal,21000,6,pending,20,50,True
60,25000,M,USA,6,mortgage,self-employed,married,4908597362933624,business,6000,5,approved,29,39,False
60,593000,M,USA,0,rent,unemployed,widowed,342662418447540,personal,55000,3,pending,6,39,False
60,330000,F,USA,7,rent,unemployed,single,3574770734217761,business,50000,7,pending,17,36,False
60,303000,F,USA,4,own,employed,married,4123979020891270,personal,55000,5,rejected,20,33,False
60,179000,F,USA,10,own,unemployed,married,4374684410689765583,personal,87000,1,approved,5,35,True
60,970000,F,USA,9,mortgage,self-employed,single,3587589351128241,business,35000,6,approved,9,26,True
60,648000,M,USA,5,mortgage,self-employed,married,630436627495,personal,43000,5,approved,26,35,False
60,760000,M,USA,10,rent,self-employed,married,4951512649700379,personal,100000,1,approved,27,47,True
60,374000,F,USA,7,own,employed,married,502003209041,personal,60000,2,approved,43,29,True
60,233000,F,USA,7,own,employed,widowed,4458326080363652137,business,99000,10,pending,42,22,True
61,64000,F,USA,6,rent,unemployed,married,4237950262745,personal,56000,10,pending,23,45,True
61,955000,F,USA,6,mortgage,unemployed,single,3506798089703021,business,58000,10,rejected,25,27,True
61,720000,F,USA,1,mortgage,self-employed,single,4240787887922577,business,57000,3,rejected,8,40,False
61,743000,M,USA,1,rent,employed,single,6565685763465277,business,100000,4,rejected,16,14,True
61,674000,M,USA,1,mortgage,unemployed,widowed,30233893920844,personal,30000,1,pending,18,50,False
61,637000,M,USA,1,mortgage,unemployed,single,30051197966192,personal,60000,10,rejected,2,25,False
61,642000,F,USA,7,own,self-employed,married,4383502038609971006,business,66000,2,rejected,49,30,True
61,108000,M,USA,9,own,unemployed,divorced,4225534007380685,business,6000,1,rejected,49,13,False
61,466000,M,USA,6,mortgage,employed,widowed,180049499605516,business,97000,8,pending,13,1,False
61,898000,M,USA,4,own,self-employed,single,4805868834535740428,business,26000,8,rejected,14,28,True
61,476000,M,USA,9,own,unemployed,widowed,3512747375313369,personal,75000,3,rejected,6,5,False
61,66000,F,USA,4,own,self-employed,single,374573319680116,personal,94000,2,rejected,2,19,False
61,765000,F,USA,3,own,self-employed,divorced,213134593192461,personal,29000,10,rejected,26,42,True
61,169000,F,USA,0,own,self-employed,single,501843855963,personal,52000,4,approved,10,37,True
61,729000,M,USA,4,rent,employed,divorced,6576694311063375,business,42000,3,rejected,3,35,True
61,653000,F,USA,3,own,employed,widowed,3527526144142397,personal,74000,9,pending,21,38,False
61,811000,M,USA,5,rent,employed,widowed,348365074608918,personal,41000,1,pending,11,2,False
61,517000,F,USA,5,mortgage,employed,married,4383699047408206,personal,74000,5,rejected,28,31,True
61,459000,M,USA,7,rent,employed,divorced,4788664787377129,business,62000,3,pending,36,50,False
61,57000,F,USA,5,own,self-employed,married,4466206137090611,personal,22000,2,rejected,34,7,True
61,961000,F,USA,3,own,self-employed,single,3562342259756492,business,99000,5,pending,43,42,True
61,70000,M,USA,6,own,self-employed,single,6011445695540501,personal,57000,6,approved,48,24,True
61,32000,F,USA,5,mortgage,employed,divorced,30296975690312,personal,10000,10,approved,9,14,False
61,837000,F,USA,6,rent,employed,single,6590935340675040,personal,4000,9,approved,33,14,False
61,505000,M,USA,10,rent,unemployed,widowed,571308119940,personal,91000,8,approved,49,21,False
61,648000,F,USA,5,rent,employed,married,6011810140521598,personal,64000,3,approved,27,8,True
61,275000,M,USA,5,mortgage,unemployed,widowed,4611478390172618,personal,70000,2,rejected,33,33,True
61,505000,M,USA,3,rent,unemployed,single,4320461241591964,business,31000,10,approved,11,18,True
61,210000,F,USA,8,mortgage,unemployed,divorced,3517989154814812,business,34000,3,rejected,22,37,False
61,493000,F,USA,3,rent,employed,single,2720493646558363,business,50000,10,approved,15,27,True
61,683000,F,USA,4,rent,unemployed,divorced,180052365142218,personal,25000,6,pending,35,1,True
61,767000,F,USA,9,mortgage,employed,widowed,376278558748404,business,4000,8,pending,32,50,True
61,161000,F,USA,9,rent,unemployed,widowed,4563086403518756,business,40000,2,pending,29,43,False
61,462000,F,USA,3,rent,unemployed,widowed,2291013956223934,business,29000,9,approved,34,28,False
61,141000,F,USA,6,mortgage,unemployed,divorced,3566089393735215,business,75000,1,pending,26,22,True
61,49000,F,USA,7,own,unemployed,divorced,3531372977796783,business,40000,9,pending,38,27,True
61,851000,F,USA,8,mortgage,employed,widowed,38455932602925,business,47000,10,rejected,24,24,True
61,330000,M,USA,9,rent,unemployed,married,213121916649855,personal,15000,3,approved,3,47,True
61,482000,F,USA,10,mortgage,employed,married,2269464034139154,business,51000,10,rejected,48,49,True
61,877000,M,USA,5,mortgage,employed,single,4234413616135559,personal,67000,10,pending,1,11,True
61,957000,M,USA,7,own,unemployed,widowed,3581774845349845,personal,4000,4,rejected,48,10,False
61,104000,F,USA,6,rent,employed,single,30494087961719,business,72000,2,pending,9,24,False
61,201000,F,USA,8,mortgage,unemployed,widowed,3513457107074417,business,55000,1,rejected,14,48,False
61,279000,M,USA,1,mortgage,unemployed,married,213138817631055,business,15000,9,rejected,41,15,False
61,501000,M,USA,10,rent,unemployed,single,6505676482165416,business,26000,3,approved,39,22,False
61,687000,F,USA,1,rent,employed,single,2260869849942031,personal,72000,9,rejected,4,2,True
61,310000,F,USA,9,rent,unemployed,married,4415941672828304,business,29000,7,pending,19,9,False
61,362000,M,USA,1,rent,employed,single,371769334688018,personal,12000,3,rejected,10,11,False
61,197000,F,USA,6,rent,employed,single,38130343184801,business,54000,10,approved,34,24,False
61,134000,M,USA,5,mortgage,self-employed,widowed,4183641976618,business,30000,2,rejected,35,43,True
61,564000,F,USA,0,rent,employed,divorced,345593090160977,personal,98000,8,approved,34,37,False
61,642000,F,USA,10,rent,employed,married,3507532601127115,personal,84000,4,approved,27,2,True
61,566000,F,USA,4,rent,self-employed,married,503843770184,business,65000,2,rejected,45,5,True
61,468000,F,USA,1,own,self-employed,divorced,374311883123738,business,32000,7,rejected,20,9,False
61,47000,F,USA,3,own,employed,single,4741302240170284162,personal,5000,9,approved,28,37,False
61,389000,M,USA,4,mortgage,self-employed,widowed,3536713930492504,personal,45000,10,pending,24,1,True
61,831000,M,USA,10,rent,unemployed,divorced,4549592429086073,business,4000,4,approved,26,43,False
61,643000,F,USA,4,mortgage,self-employed,single,4167493656871959470,business,10000,3,pending,36,9,False
61,284000,M,USA,1,own,unemployed,widowed,213199261725165,business,61000,3,approved,18,19,True
61,556000,M,USA,1,rent,self-employed,widowed,3558707216712463,personal,85000,3,rejected,4,7,True
61,795000,M,USA,9,rent,self-employed,divorced,4679189179042554,personal,65000,8,pending,43,50,False
61,636000,M,USA,4,own,unemployed,single,4206996866082,personal,48000,8,approved,22,25,True
61,214000,F,USA,10,rent,employed,married,38356890731765,personal,62000,7,pending,40,16,False
61,253000,F,USA,2,rent,employed,divorced,639037622888,business,10000,6,pending,32,5,False
61,148000,M,USA,4,mortgage,self-employed,single,2267744090231280,business,35000,3,approved,27,43,True
61,158000,F,USA,1,rent,unemployed,single,578226111263,business,94000,9,approved,32,49,True
61,592000,F,USA,3,mortgage,unemployed,widowed,4645971254874014,business,65000,6,rejected,11,1,True
61,442000,M,USA,5,rent,self-employed,divorced,4820668414945770678,business,57000,10,approved,40,17,True
61,694000,F,USA,2,own,unemployed,single,38916267353368,business,66000,3,rejected,11,28,True
61,242000,M,USA,9,rent,unemployed,widowed,5126253255741871,personal,58000,6,approved,11,10,False
61,763000,M,USA,8,own,self-employed,single,4859980857804,personal,74000,1,approved,50,5,False
61,350000,F,USA,2,rent,unemployed,divorced,676341911961,personal,62000,7,pending,24,45,False
61,397000,M,USA,2,own,employed,widowed,3511427152924818,personal,74000,4,approved,32,8,False
61,220000,F,USA,0,own,self-employed,widowed,36475622600460,business,96000,2,pending,41,23,False
61,153000,F,USA,1,own,employed,widowed,4133877868922,business,29000,9,rejected,9,38,False
61,672000,M,USA,6,own,self-employed,divorced,5270169147552868,business,20000,8,approved,13,14,False
61,144000,F,USA,7,own,self-employed,divorced,4598339889624774821,personal,30000,10,pending,10,38,True
61,983000,M,USA,4,own,unemployed,married,639043363329,personal,74000,4,pending,46,45,True
61,163000,M,USA,3,own,unemployed,widowed,180027344162172,business,39000,2,pending,14,42,False
61,530000,M,USA,1,rent,self-employed,divorced,3546694302118802,business,90000,10,rejected,7,8,True
61,79000,F,USA,9,rent,self-employed,single,3517787810694671,business,39000,1,approved,17,31,True
61,657000,F,USA,8,own,employed,single,4340316954219,personal,1000,8,pending,18,4,True
61,902000,F,USA,2,mortgage,unemployed,married,3542641233493493,personal,89000,8,pending,1,23,False
61,554000,M,USA,2,rent,unemployed,married,2718801659267900,business,46000,9,approved,39,44,True
61,696000,F,USA,0,own,unemployed,single,180066212670437,personal,3000,4,rejected,25,19,True
61,733000,M,USA,8,mortgage,self-employed,married,3575371030372134,business,56000,2,approved,29,48,True
61,949000,M,USA,4,rent,self-employed,widowed,370697434367368,business,24000,10,rejected,46,34,False
61,622000,F,USA,6,rent,employed,divorced,213187184390878,personal,27000,1,approved,33,48,False
61,135000,M,USA,7,rent,unemployed,widowed,676360103326,personal,42000,2,rejected,12,26,False
61,802000,M,USA,4,own,unemployed,widowed,6011817053295888,personal,82000,10,rejected,23,4,False
61,709000,F,USA,5,own,unemployed,divorced,180009462455489,personal,98000,5,approved,6,30,True
61,788000,M,USA,4,mortgage,unemployed,widowed,4308506937176148364,business,35000,3,pending,11,1,False
61,563000,M,USA,9,mortgage,employed,widowed,6559565857801330,business,69000,4,approved,23,26,False
61,558000,F,USA,2,mortgage,unemployed,widowed,6519214096983299,personal,60000,4,rejected,17,37,True
61,873000,F,USA,1,own,self-employed,widowed,3550230395646046,personal,36000,9,approved,49,42,True
61,528000,F,USA,7,rent,unemployed,divorced,341941711572753,personal,48000,3,rejected,6,17,True
61,396000,F,USA,0,own,self-employed,single,3553047434367617,business,70000,10,rejected,32,17,False
61,236000,F,USA,6,own,unemployed,married,180037592468528,business,35000,8,approved,34,47,False
61,787000,F,USA,9,mortgage,unemployed,married,30216356542874,personal,91000,2,rejected,42,1,False
61,629000,M,USA,3,own,self-employed,single,4769828315176880,business,71000,9,rejected,14,50,False
61,210000,M,USA,5,rent,self-employed,single,3592386744435570,business,45000,5,pending,43,15,True
61,236000,M,USA,9,rent,self-employed,widowed,374656029362149,personal,8000,2,approved,6,11,False
61,837000,M,USA,9,rent,unemployed,married,180058639674571,business,73000,8,approved,41,8,True
61,839000,F,USA,8,own,self-employed,married,4632454093815980,personal,9000,8,rejected,23,15,False
61,33000,F,USA,4,mortgage,employed,single,4676401554863378,personal,89000,9,pending,31,39,False
61,92000,F,USA,2,mortgage,unemployed,divorced,4204913980091755,personal,47000,6,rejected,26,29,True
61,172000,M,USA,3,mortgage,unemployed,married,6548972675859371,personal,15000,4,approved,21,5,True
61,646000,M,USA,10,own,unemployed,divorced,213147644601157,personal,69000,9,pending,30,41,False
61,54000,M,USA,10,rent,unemployed,divorced,213157459261229,personal,19000,10,rejected,12,34,True
61,255000,F,USA,1,mortgage,self-employed,single,3593559661296436,personal,32000,9,pending,29,14,True
61,560000,M,USA,10,own,unemployed,single,4995826480636168091,business,76000,5,pending,26,19,True
61,111000,M,USA,5,mortgage,unemployed,widowed,4489754638356012746,personal,12000,9,approved,6,19,True
61,372000,M,USA,1,mortgage,unemployed,divorced,3548581748828094,personal,40000,6,pending,48,39,False
61,331000,F,USA,10,mortgage,unemployed,divorced,2708653973041616,personal,92000,4,approved,43,17,False
61,618000,F,USA,1,rent,employed,widowed,180027269242199,business,32000,10,pending,25,47,False
61,690000,M,USA,2,rent,employed,single,4060057406280783,business,59000,10,rejected,5,38,True
61,595000,F,USA,6,own,self-employed,married,6506880533274974,personal,25000,9,rejected,50,31,False
61,398000,M,USA,8,rent,employed,married,4622313551100354,business,44000,10,rejected,33,29,False
61,392000,M,USA,2,mortgage,self-employed,single,6011346038077690,personal,74000,2,approved,34,43,True
61,699000,F,USA,10,mortgage,employed,widowed,3588314964336969,business,48000,6,rejected,6,12,False
61,731000,M,USA,9,own,unemployed,single,3537571735800951,personal,19000,7,approved,6,41,True
61,873000,M,USA,7,own,self-employed,single,3532059475216369,business,97000,5,rejected,20,36,True
61,604000,M,USA,4,own,self-employed,divorced,4198727443432,personal,72000,9,rejected,48,50,False
61,251000,F,USA,5,own,employed,married,180054802218734,personal,8000,9,pending,24,49,False
61,21000,F,USA,6,own,employed,divorced,347917397993269,personal,91000,2,pending,48,28,False
61,585000,F,USA,3,own,unemployed,widowed,4031467447690527361,business,29000,6,pending,18,3,True
61,107000,M,USA,1,rent,unemployed,divorced,2270920221201450,business,54000,2,rejected,19,17,True
61,646000,F,USA,0,mortgage,unemployed,single,180061477514255,business,44000,7,pending,5,28,False
61,977000,F,USA,9,own,self-employed,single,372908140179437,personal,52000,3,pending,30,33,True
61,271000,F,USA,6,mortgage,unemployed,divorced,4117740597180,business,59000,10,pending,6,39,False
61,165000,F,USA,10,mortgage,self-employed,single,30166449180127,business,55000,7,pending,36,8,False
61,545000,F,USA,4,own,employed,single,4812190604300,business,11000,2,rejected,5,47,True
61,327000,M,USA,2,own,employed,widowed,4355104381517580042,personal,94000,4,approved,32,44,True
61,12000,M,USA,7,rent,employed,widowed,3568780769632352,personal,88000,6,approved,28,50,True
61,970000,M,USA,3,mortgage,self-employed,single,6011002427071022,business,16000,6,pending,14,8,False
61,312000,M,USA,10,mortgage,self-employed,married,371843297006029,personal,5000,3,pending,1,9,True
61,228000,M,USA,7,mortgage,unemployed,widowed,213186286513577,business,17000,10,pending,34,5,True
61,852000,F,USA,6,own,unemployed,single,4528580491275429228,personal,57000,10,approved,44,15,True
61,898000,F,USA,2,mortgage,employed,married,375689275085154,business,17000,3,rejected,42,41,False
61,718000,F,USA,8,mortgage,self-employed,single,213132969300528,business,53000,3,approved,17,12,False
61,756000,F,USA,0,mortgage,employed,divorced,6011003352510257,business,20000,9,rejected,37,29,False
61,120000,M,USA,7,rent,unemployed,married,30331147792074,personal,28000,8,pending,2,14,False
61,235000,F,USA,6,rent,unemployed,widowed,3535917100563975,business,94000,6,approved,33,27,True
61,893000,M,USA,8,rent,self-employed,married,2243521394518367,business,36000,3,pending,30,30,False
61,419000,M,USA,3,own,employed,single,2277573329167124,business,13000,5,approved,17,49,False
61,728000,M,USA,10,mortgage,unemployed,married,4245899046314764196,personal,38000,4,pending,32,28,True
61,637000,F,USA,1,mortgage,self-employed,divorced,3598434172968433,personal,82000,9,pending,4,12,False
61,849000,F,USA,8,mortgage,self-employed,divorced,341220588898439,business,76000,6,pending,21,17,False
61,660000,M,USA,8,mortgage,self-employed,divorced,2717796640584374,personal,82000,5,rejected,19,16,False
61,181000,F,USA,8,mortgage,unemployed,single,30182517434130,personal,81000,9,approved,18,11,True
61,843000,M,USA,2,rent,unemployed,single,639030588243,business,88000,3,approved,3,46,True
61,933000,M,USA,2,mortgage,self-employed,married,348503748803727,personal,87000,5,pending,1,9,True
61,822000,M,USA,6,mortgage,self-employed,single,30339492387226,personal,48000,4,approved,32,28,True
61,478000,F,USA,10,mortgage,employed,divorced,3545504626694415,business,72000,9,approved,44,17,True
61,538000,M,USA,7,mortgage,unemployed,single,4974091506667404,personal,59000,3,pending,10,36,False
61,873000,M,USA,3,mortgage,self-employed,married,30460533452264,personal,84000,6,pending,31,21,True
61,404000,M,USA,2,rent,self-employed,divorced,630417464025,business,32000,1,rejected,37,46,False
61,635000,M,USA,2,rent,employed,widowed,30366983877282,business,97000,10,pending,6,40,True
61,898000,F,USA,10,mortgage,unemployed,married,6011722886082968,personal,52000,7,rejected,25,16,True
61,743000,M,USA,8,own,employed,divorced,213163146417562,personal,96000,8,approved,25,27,False
61,414000,F,USA,6,own,unemployed,married,675921602172,personal,77000,1,approved,39,8,True
61,362000,F,USA,10,rent,employed,divorced,213140947338239,personal,4000,6,pending,13,2,True
61,503000,M,USA,4,own,self-employed,divorced,38155675171381,personal,37000,10,pending,3,6,True
61,139000,M,USA,7,rent,employed,married,502064465763,business,31000,3,rejected,7,28,True
61,973000,F,USA,5,rent,unemployed,married,36126686994329,personal,98000,10,approved,39,2,False
61,266000,M,USA,3,own,employed,single,213103503357910,personal,45000,3,approved,24,49,True
61,751000,F,USA,6,own,employed,widowed,2223072682792276,personal,61000,9,approved,13,33,False
61,820000,F,USA,10,own,self-employed,single,213148272422791,business,85000,8,rejected,10,2,True
61,162000,F,USA,2,mortgage,employed,widowed,3586058291634271,business,20000,10,approved,19,14,False
61,248000,F,USA,7,rent,unemployed,widowed,2291320180282986,personal,16000,2,rejected,22,21,False
61,226000,F,USA,0,rent,unemployed,divorced,676395977603,business,36000,7,approved,6,28,True
61,751000,M,USA,7,rent,employed,widowed,3586821380753199,business,25000,7,pending,49,27,True
61,279000,M,USA,10,mortgage,employed,widowed,6011239048918013,personal,39000,2,approved,13,20,False
61,179000,F,USA,9,own,self-employed,single,676206835867,personal,98000,9,pending,40,34,False
61,162000,M,USA,2,mortgage,unemployed,single,4570490519371512520,personal,79000,1,approved,17,34,False
61,82000,F,USA,9,rent,employed,single,4535366166297,personal,40000,10,approved,36,45,False
61,851000,M,USA,9,mortgage,employed,single,2259875088025621,business,77000,1,pending,42,2,True
61,728000,M,USA,1,mortgage,unemployed,single,4724450251534416784,business,45000,7,approved,4,49,False
61,830000,F,USA,9,own,unemployed,widowed,340018800757792,business,38000,2,rejected,43,34,False
61,974000,M,USA,9,mortgage,employed,single,3593041830135480,personal,6000,2,rejected,38,45,True
61,446000,F,USA,9,own,self-employed,divorced,6517520096823745,business,57000,4,approved,21,17,True
61,872000,F,USA,0,own,self-employed,widowed,180052563418998,business,2000,7,rejected,7,47,False
61,471000,M,USA,3,own,unemployed,single,6599900766243013,business,46000,9,approved,40,42,True
61,785000,F,USA,2,mortgage,unemployed,single,4180456149153765029,business,34000,8,pending,40,5,True
61,899000,M,USA,4,own,employed,widowed,4837700091590052034,personal,57000,8,rejected,50,11,False
61,944000,M,USA,7,rent,unemployed,single,6011436087018578,business,39000,10,approved,15,16,False
61,793000,F,USA,6,mortgage,unemployed,widowed,4386830019030228253,personal,22000,9,pending,46,12,False
61,556000,M,USA,6,mortgage,self-employed,single,30599217025563,business,22000,3,pending,31,50,False
61,925000,M,USA,4,mortgage,unemployed,single,3597514130915229,business,97000,1,pending,11,18,True
61,877000,M,USA,7,own,unemployed,widowed,4047538410261362,personal,36000,5,approved,35,18,False
62,568000,F,USA,3,rent,self-employed,single,4709531699485983,business,70000,9,approved,16,10,False
62,183000,M,USA,2,rent,employed,widowed,3579593407785236,business,33000,10,approved,12,43,False
62,399000,M,USA,1,rent,self-employed,divorced,503807018299,business,13000,3,approved,43,48,False
62,292000,F,USA,1,mortgage,employed,single,3549992295377451,personal,43000,5,rejected,29,50,True
62,857000,F,USA,7,own,self-employed,widowed,503854268201,personal,68000,8,pending,43,43,False
62,235000,M,USA,1,rent,self-employed,single,6516821082307144,business,87000,10,rejected,1,46,True
62,349000,F,USA,3,mortgage,employed,divorced,060490902537,personal,30000,7,approved,21,44,False
62,521000,M,USA,4,own,self-employed,single,3551928445145781,business,31000,6,rejected,34,24,True
62,24000,M,USA,7,rent,employed,widowed,4421209387796345,business,16000,9,rejected,23,36,True
62,590000,M,USA,3,rent,unemployed,single,566428605521,business,81000,4,rejected,29,30,False
62,508000,F,USA,8,rent,employed,single,4802192824489196,business,16000,8,approved,33,28,False
62,432000,F,USA,1,mortgage,self-employed,widowed,4981885651817313,personal,38000,1,rejected,23,22,True
62,696000,M,USA,8,mortgage,unemployed,widowed,6507690879582289,personal,88000,1,pending,47,7,False
62,359000,F,USA,9,mortgage,employed,widowed,5386234496751965,personal,7000,9,rejected,46,18,False
62,262000,F,USA,0,own,self-employed,divorced,4462259197873705479,business,69000,10,rejected,1,32,True
62,852000,F,USA,0,mortgage,self-employed,widowed,213140592953381,business,36000,10,approved,4,36,False
62,691000,F,USA,5,rent,employed,widowed,4595677918210889,personal,78000,5,rejected,11,21,True
62,757000,M,USA,8,mortgage,self-employed,married,676120763005,business,23000,1,pending,36,39,True
62,650000,F,USA,4,own,employed,single,30345777852875,business,96000,8,pending,33,11,False
62,971000,M,USA,2,rent,self-employed,widowed,180090167496887,personal,98000,1,pending,3,1,True
62,877000,M,USA,4,own,employed,divorced,4765028830779987,business,19000,1,rejected,34,21,True
62,393000,M,USA,0,mortgage,unemployed,widowed,4757942120302161,business,1000,8,rejected,25,31,True
62,648000,M,USA,10,own,self-employed,single,30019634310472,personal,4000,7,pending,3,34,True
62,629000,M,USA,9,rent,employed,single,347192060030357,personal,94000,6,rejected,40,11,True
62,85000,F,USA,10,own,self-employed,widowed,30338276722137,personal,60000,3,rejected,32,43,True
62,341000,F,USA,4,own,self-employed,single,676167274585,business,36000,6,rejected,50,14,True
62,468000,M,USA,3,mortgage,employed,divorced,346354752791610,personal,7000,5,pending,10,34,True
62,524000,F,USA,1,mortgage,unemployed,divorced,4806438127872380,personal,19000,10,approved,33,41,True
62,361000,M,USA,3,mortgage,employed,widowed,213136442758657,business,77000,7,approved,25,47,False
62,232000,F,USA,5,own,self-employed,widowed,4511344194704066,personal,10000,3,approved,6,8,False
62,574000,F,USA,10,rent,employed,married,4963876530325,personal,2000,4,pending,10,20,True
62,134000,F,USA,3,mortgage,unemployed,married,630442177238,personal,53000,3,pending,36,1,True
62,655000,F,USA,2,rent,employed,single,180027846250756,business,96000,10,pending,40,17,True
62,960000,M,USA,7,mortgage,employed,single,3552369518044636,business,45000,10,pending,31,6,True
62,543000,F,USA,9,mortgage,unemployed,single,4714035446606514,personal,55000,4,approved,35,38,False
62,140000,M,USA,4,mortgage,unemployed,widowed,4768019759967940,personal,80000,4,rejected,1,17,False
62,170000,M,USA,2,own,unemployed,married,6571926959672116,personal,98000,8,approved,30,7,True
62,915000,M,USA,3,mortgage,self-employed,divorced,379889145076112,business,89000,9,rejected,35,48,False
62,280000,M,USA,1,own,unemployed,divorced,4221440723490,business,93000,2,rejected,43,14,False
62,572000,M,USA,1,own,employed,widowed,4649518602578,business,24000,5,approved,30,3,True
62,167000,F,USA,5,rent,self-employed,widowed,2250208542853660,business,35000,7,approved,33,42,True
62,798000,F,USA,9,own,employed,widowed,3587067089763019,business,40000,7,pending,16,12,True
62,685000,M,USA,4,rent,self-employed,married,180068524432365,business,59000,2,approved,32,8,True
62,787000,M,USA,6,rent,self-employed,single,6011606883635987,personal,84000,5,pending,12,35,False
62,184000,F,USA,5,own,unemployed,single,630438907887,personal,71000,6,rejected,32,26,False
62,389000,M,USA,6,mortgage,unemployed,single,4138564882404512181,personal,43000,9,pending,32,27,False
62,844000,M,USA,9,rent,employed,married,30426446342090,business,70000,3,pending,42,27,True
62,462000,M,USA,7,rent,employed,single,180018935412860,personal,54000,6,rejected,40,5,False
62,549000,M,USA,3,rent,employed,single,4771999666177,personal,41000,6,rejected,16,19,True
62,439000,M,USA,10,mortgage,employed,married,3501424579869280,personal,6000,5,rejected,43,23,False
62,487000,F,USA,8,own,unemployed,single,38463172288264,business,79000,10,rejected,34,24,True
62,319000,F,USA,1,own,self-employed,single,5400882467615643,personal,46000,7,pending,3,2,False
62,905000,F,USA,2,mortgage,employed,single,378079158792760,personal,67000,1,approved,28,33,True
62,833000,M,USA,2,mortgage,employed,single,6011714012236279,personal,28000,2,pending,10,12,True
62,668000,M,USA,10,mortgage,unemployed,divorced,4413326559313384,business,92000,6,approved,43,23,True
62,281000,F,USA,0,own,unemployed,married,4634131472047,personal,83000,9,approved,44,42,False
62,849000,M,USA,3,rent,unemployed,single,213175554754153,personal,13000,8,pending,26,36,True
62,357000,F,USA,9,mortgage,self-employed,divorced,630447513460,personal,72000,10,rejected,13,9,True
62,632000,F,USA,3,mortgage,self-employed,married,379688656169955,personal,14000,6,rejected,28,32,False
62,463000,M,USA,0,rent,self-employed,single,180079904413891,business,36000,2,pending,35,36,False
62,558000,M,USA,2,rent,unemployed,married,180055646833190,personal,9000,8,approved,18,7,False
62,571000,F,USA,9,own,self-employed,married,3582416815593395,personal,79000,5,rejected,21,3,True
62,104000,M,USA,1,mortgage,employed,widowed,180045205178285,business,17000,1,pending,1,33,True
62,586000,M,USA,9,mortgage,employed,divorced,4356231401674331,business,87000,2,rejected,34,39,True
62,97000,M,USA,1,mortgage,unemployed,divorced,4759605804473248,business,98000,3,rejected,24,34,True
62,419000,F,USA,5,own,employed,divorced,4519814685892,business,48000,7,approved,15,42,True
62,985000,M,USA,10,rent,self-employed,divorced,4727387281249958,personal,47000,4,approved,39,13,True
62,872000,F,USA,2,mortgage,unemployed,divorced,4826924860863,personal,43000,5,pending,42,4,False
62,549000,M,USA,8,mortgage,self-employed,single,3518253561896782,business,31000,4,approved,7,20,True
62,766000,F,USA,5,own,employed,widowed,3523341881226815,personal,56000,10,approved,43,7,True
62,764000,M,USA,0,rent,employed,divorced,3560585343718983,personal,60000,2,rejected,44,34,False
62,884000,F,USA,10,own,self-employed,widowed,4143975429113,personal,71000,5,approved,6,43,False
62,787000,M,USA,4,mortgage,self-employed,widowed,4936857611411280448,business,96000,3,rejected,41,41,False
62,930000,M,USA,4,rent,employed,single,4680782324863806884,personal,57000,9,rejected,5,3,True
62,569000,M,USA,0,own,unemployed,widowed,5141059804851256,business,78000,10,pending,45,39,False
62,894000,F,USA,10,mortgage,unemployed,single,213127274573272,personal,68000,5,rejected,2,18,True
62,648000,M,USA,9,own,self-employed,divorced,6011178269630693,personal,18000,5,pending,3,24,True
62,167000,M,USA,1,rent,employed,divorced,4101020894789765,personal,5000,10,approved,1,29,False
62,34000,F,USA,9,mortgage,employed,divorced,2675272562425616,personal,78000,7,rejected,41,31,False
62,547000,M,USA,7,own,employed,single,2287412276914139,business,30000,10,approved,47,4,False
62,295000,F,USA,2,own,employed,divorced,4859782862115923429,business,5000,9,pending,6,36,True
