age,salary,gender,country,num_dependents,home_ownership,employment,marital_status,credit_card,loan_intent,loan_amt,loan_int_rate,loan_status,loan_percent_income,person_cred_hist_length,person_default_on_file
48,594000,M,USA,2,rent,employed,divorced,213125314548544,personal,5000,10,approved,43,16,True
48,685000,F,USA,8,mortgage,employed,widowed,3556899742002626,personal,46000,7,approved,38,27,False
48,713000,M,USA,9,own,employed,married,2233792450867970,business,77000,5,approved,37,39,True
48,626000,F,USA,1,mortgage,employed,married,180004070480896,business,88000,7,approved,1,19,False
48,249000,F,USA,10,rent,employed,single,639016812237,personal,40000,4,pending,5,18,False
48,509000,F,USA,8,mortgage,employed,widowed,4074654400879,business,96000,10,pending,19,36,False
48,745000,F,USA,5,mortgage,employed,married,30511060624350,business,97000,2,pending,18,10,False
48,983000,M,USA,10,mortgage,employed,widowed,4069121985109788,personal,42000,10,pending,29,28,True
48,770000,F,USA,2,mortgage,employed,single,2281890318869021,personal,39000,10,pending,9,47,False
48,180000,M,USA,5,mortgage,employed,single,4385795481285080,personal,40000,3,pending,26,19,True
48,695000,F,USA,7,mortgage,employed,divorced,4379807766501126184,business,77000,7,approved,17,12,False
48,669000,F,USA,8,mortgage,employed,married,6011854417375114,business,36000,8,rejected,10,49,True
48,251000,F,USA,6,rent,employed,married,370983971091383,business,76000,1,approved,32,19,True
48,503000,M,USA,1,own,employed,widowed,180004806167759,personal,47000,2,pending,47,1,True
48,777000,F,USA,6,mortgage,employed,married,4863574765381676114,personal,32000,3,rejected,6,2,False
48,399000,F,USA,3,mortgage,employed,single,342392087555973,personal,57000,6,pending,40,43,False
48,317000,F,USA,3,mortgage,employed,married,4047308946638628,personal,99000,1,approved,18,16,False
48,793000,M,USA,3,rent,employed,divorced,180033297375704,business,42000,6,rejected,13,25,False
48,644000,F,USA,5,own,employed,divorced,213164105795899,personal,62000,2,pending,13,1,False
48,919000,M,USA,0,rent,employed,single,6505546624960570,personal,68000,9,rejected,42,2,False
48,532000,F,USA,7,own,employed,widowed,36563544057800,business,26000,1,approved,3,24,False
48,698000,F,USA,5,mortgage,employed,widowed,503855965847,personal,19000,8,rejected,17,35,False
48,757000,M,USA,6,rent,employed,single,3547316570044564,business,22000,5,approved,3,39,False
48,219000,M,USA,2,mortgage,employed,married,30040163273782,personal,58000,1,approved,9,16,False
48,169000,F,USA,8,own,employed,married,30297485890277,business,53000,9,rejected,5,7,True
48,542000,F,USA,5,own,employed,divorced,4420342334949,business,80000,6,approved,1,28,True
48,348000,F,USA,2,own,employed,single,213105154125322,personal,40000,9,rejected,47,38,False
48,909000,M,USA,1,rent,employed,single,213194225057326,personal,36000,5,approved,22,25,False
48,974000,M,USA,10,own,employed,divorced,4144204961612836378,personal,9000,3,approved,11,1,True
48,291000,M,USA,0,mortgage,employed,married,4050116246851158650,business,11000,8,approved,44,24,False
48,235000,M,USA,10,rent,employed,married,5494938970387448,business,45000,6,approved,36,1,False
48,522000,M,USA,3,own,employed,single,4942584937006,business,82000,3,approved,3,18,False
48,50000,M,USA,10,own,employed,divorced,4711421902359288160,personal,59000,9,pending,3,35,False
48,900000,M,USA,3,own,employed,divorced,4185784534342841553,business,93000,7,approved,11,27,True
48,439000,F,USA,6,mortgage,employed,divorced,4438022367559778,business,4000,9,rejected,7,27,True
48,940000,F,USA,10,own,employed,single,3508713469707920,business,78000,1,rejected,14,49,False
48,15000,M,USA,3,own,employed,widowed,676322837623,personal,32000,8,pending,39,21,False
48,528000,F,USA,7,rent,employed,divorced,30407453458490,personal,95000,7,pending,28,7,True
48,255000,M,USA,2,rent,employed,widowed,378508940338961,personal,76000,3,approved,46,7,True
48,647000,F,USA,9,rent,employed,married,4837982846150003985,business,46000,2,approved,21,39,True
48,285000,M,USA,10,own,employed,married,180071673918952,business,47000,2,pending,49,30,False
48,256000,F,USA,2,rent,employed,widowed,30451280741017,personal,66000,7,pending,8,32,False
48,293000,M,USA,8,own,employed,married,4781146638938,business,65000,1,rejected,44,7,True
48,671000,M,USA,10,mortgage,employed,divorced,2292142072918280,business,42000,6,pending,49,3,False
48,590000,F,USA,6,mortgage,employed,divorced,377536384380265,business,5000,8,approved,13,21,True
48,704000,M,USA,9,mortgage,employed,married,30195448985319,business,16000,3,pending,6,24,True
48,754000,M,USA,10,own,employed,widowed,213196326868055,business,69000,3,pending,30,45,False
48,563000,M,USA,2,mortgage,employed,single,4019923978389199,personal,21000,8,approved,12,1,False
48,472000,F,USA,10,rent,employed,widowed,4787662760375814,personal,49000,10,pending,29,13,True
48,739000,M,USA,4,own,employed,single,213182844774637,personal,48000,10,rejected,21,27,False
48,341000,M,USA,0,mortgage,employed,widowed,4065563898506988646,business,30000,7,rejected,3,35,False
48,26000,F,USA,6,rent,employed,widowed,4857505216373,personal,70000,8,rejected,1,47,True
48,180000,F,USA,2,rent,employed,married,3524623998191811,business,100000,4,rejected,46,6,False
48,798000,F,USA,8,own,employed,married,675999750119,business,68000,2,pending,14,10,False
48,435000,M,USA,6,mortgage,employed,married,38585724822289,business,10000,9,rejected,10,9,True
48,573000,M,USA,3,own,employed,single,4981036437120719,personal,54000,8,pending,17,18,False
48,590000,M,USA,2,mortgage,employed,widowed,2236253122775023,personal,62000,3,pending,37,2,False
48,735000,F,USA,5,own,employed,single,180034138714382,personal,21000,9,pending,35,30,False
48,926000,M,USA,8,mortgage,employed,widowed,213169837878111,business,44000,4,pending,1,10,True
48,907000,M,USA,3,own,employed,divorced,6011925426419927,personal,74000,6,rejected,37,21,True
48,807000,F,USA,0,rent,employed,widowed,3572950666030646,business,15000,4,approved,16,35,True
48,527000,F,USA,6,rent,employed,divorced,676124945822,personal,48000,4,approved,15,19,False
49,562000,F,USA,2,own,employed,married,4151533010865482,personal,67000,10,pending,22,4,True
49,316000,M,USA,9,own,employed,married,4413311388435863,personal,31000,7,approved,31,20,True
49,275000,F,USA,5,own,employed,divorced,4688996140484833,personal,71000,1,rejected,29,6,True
49,400000,M,USA,4,own,employed,divorced,343444972525402,personal,49000,10,rejected,15,32,False
49,584000,F,USA,2,own,employed,single,4086582563552,personal,73000,4,approved,48,13,True
49,65000,M,USA,1,own,employed,widowed,4932738244938427807,personal,55000,4,pending,46,32,True
49,931000,M,USA,4,own,employed,single,4053965709185427,business,81000,2,pending,15,8,False
49,166000,M,USA,6,mortgage,employed,divorced,676267728613,business,67000,3,pending,11,47,True
49,638000,M,USA,4,own,employed,single,375811471214574,personal,14000,7,approved,31,34,True
49,465000,F,USA,10,own,employed,divorced,4496132298766332,personal,13000,9,approved,46,46,False
49,699000,F,USA,6,own,employed,widowed,6011448045668782,personal,36000,6,approved,34,31,True
49,27000,F,USA,8,mortgage,employed,divorced,3570595001963597,personal,96000,4,rejected,37,49,False
49,535000,M,USA,5,own,employed,divorced,4994314887894,business,52000,7,approved,34,28,False
49,308000,M,USA,10,rent,employed,married,4586480239970179,personal,38000,5,pending,4,43,True
49,780000,M,USA,5,rent,employed,married,180024594368450,personal,60000,3,approved,28,3,True
49,475000,M,USA,2,mortgage,employed,single,6011275088202033,personal,97000,1,approved,30,17,False
49,965000,M,USA,7,rent,employed,single,4661869504287,personal,38000,3,rejected,27,10,False
49,526000,M,USA,3,rent,employed,married,4883035514350,personal,84000,5,rejected,31,27,False
49,143000,M,USA,7,rent,employed,widowed,6011255871536847,personal,71000,5,approved,50,50,True
49,360000,M,USA,2,own,employed,divorced,4524112467027,personal,40000,6,pending,16,8,True
49,59000,F,USA,8,rent,employed,married,372103478354733,personal,100000,4,pending,31,47,False
49,114000,F,USA,9,rent,employed,widowed,3542453473725406,business,63000,4,pending,25,22,True
49,206000,M,USA,3,rent,employed,widowed,4505091793545618,business,90000,2,pending,47,26,False
49,579000,F,USA,6,mortgage,employed,widowed,4065699295858693,personal,29000,8,approved,13,43,True
49,26000,F,USA,5,rent,employed,single,3509527348500200,business,48000,1,pending,25,17,False
49,377000,F,USA,1,mortgage,employed,married,30556018281514,personal,98000,4,rejected,39,35,False
49,216000,M,USA,8,own,employed,single,5273460792758547,personal,52000,3,approved,1,32,True
49,872000,M,USA,5,rent,employed,married,6011602225009643,personal,41000,5,approved,45,41,False
49,983000,M,USA,2,rent,employed,single,4798390643702046780,personal,95000,5,rejected,46,23,True
49,22000,F,USA,6,own,employed,single,4656693875316692807,personal,94000,1,pending,17,39,True
49,442000,M,USA,3,rent,employed,divorced,6011954486870316,business,67000,8,pending,3,3,True
49,392000,M,USA,9,rent,employed,single,6543845774762867,personal,55000,3,approved,26,18,True
49,840000,F,USA,3,rent,employed,married,2296637168573150,personal,91000,6,approved,9,28,True
49,265000,F,USA,10,rent,employed,widowed,213178768162056,personal,83000,8,rejected,48,43,False
49,655000,F,USA,2,rent,employed,divorced,4809596196590493,personal,7000,4,pending,29,12,True
49,591000,F,USA,5,own,employed,divorced,4339095684566536,business,46000,6,approved,17,33,True
49,579000,M,USA,3,rent,employed,widowed,180059895019220,business,37000,10,approved,46,49,True
49,952000,M,USA,6,rent,employed,married,4966803362155449359,business,35000,3,rejected,41,2,False
49,535000,M,USA,8,mortgage,employed,single,38932456182377,business,32000,1,pending,31,7,True
49,507000,M,USA,6,own,employed,divorced,4109748873597098609,personal,63000,7,approved,34,3,False
49,916000,F,USA,4,rent,employed,single,3553587549870625,business,28000,9,approved,16,26,False
49,272000,M,USA,2,mortgage,employed,widowed,2289093750769922,business,12000,7,approved,35,49,False
49,85000,M,USA,3,rent,employed,divorced,4050855299393,business,51000,4,approved,2,40,False
49,405000,F,USA,6,own,employed,divorced,4091833165953419610,business,94000,4,rejected,34,38,False
49,239000,F,USA,0,own,employed,married,501870516991,personal,15000,8,approved,6,44,False
49,804000,F,USA,4,own,employed,widowed,3531761990765835,business,39000,2,pending,25,22,False
49,934000,M,USA,1,rent,employed,widowed,36984378088531,business,93000,9,pending,28,3,True
49,306000,M,USA,5,rent,employed,divorced,675928238657,personal,47000,7,approved,26,32,True
49,760000,M,USA,1,own,employed,divorced,213189801016704,personal,30000,8,pending,22,22,True
49,483000,M,USA,6,mortgage,employed,widowed,3572322188104210,business,55000,8,rejected,16,32,True
49,393000,F,USA,1,mortgage,employed,single,4291637066766899,personal,64000,5,pending,6,41,False
49,790000,F,USA,9,mortgage,employed,divorced,573419667395,business,57000,1,rejected,27,29,True
49,497000,F,USA,1,mortgage,employed,single,349215569914801,personal,62000,4,rejected,32,39,True
49,400000,M,USA,5,mortgage,employed,widowed,4974264662380,personal,4000,6,pending,4,29,False
49,136000,M,USA,9,rent,employed,widowed,4451489160664,personal,38000,1,rejected,33,48,False
49,945000,M,USA,4,own,employed,single,6500060133959615,personal,82000,3,rejected,27,9,True
49,195000,F,USA,4,mortgage,employed,divorced,4246453899346453,personal,93000,7,pending,30,9,False
49,842000,F,USA,10,mortgage,employed,divorced,4459890887682029555,business,52000,3,approved,37,6,False
49,311000,F,USA,3,own,employed,married,3522457371278701,personal,58000,9,pending,30,39,False
49,740000,M,USA,3,own,employed,married,2720782927621159,personal,21000,1,pending,40,19,False
49,370000,M,USA,6,rent,employed,divorced,373018376081270,business,21000,10,pending,1,15,True
49,258000,F,USA,7,own,employed,married,346543409771211,personal,23000,3,approved,42,1,True
49,163000,F,USA,3,mortgage,employed,divorced,4909219778464594,business,8000,9,rejected,26,5,False
49,45000,F,USA,1,rent,employed,single,376443862859897,business,20000,2,pending,37,37,False
49,983000,M,USA,7,own,employed,married,4813829958000128,business,46000,4,rejected,22,24,False
49,797000,M,USA,9,rent,employed,single,4684232942567474655,personal,89000,7,pending,45,31,True
50,108000,F,USA,6,mortgage,employed,single,4750340994388233,business,84000,6,rejected,27,20,False
50,356000,F,USA,0,rent,employed,single,4757868426799844,business,80000,9,pending,27,35,False
50,928000,M,USA,4,own,employed,widowed,4921337349234278537,personal,84000,8,pending,45,9,False
50,379000,F,USA,2,mortgage,employed,married,6011771029512654,business,90000,5,rejected,15,15,True
50,718000,M,USA,7,own,employed,divorced,6011179719409159,business,83000,5,approved,2,19,False
50,790000,M,USA,9,rent,employed,divorced,3528795728385008,business,54000,9,rejected,49,4,True
50,885000,F,USA,1,rent,employed,single,372163344099524,business,2000,8,rejected,2,10,False
50,268000,M,USA,1,rent,employed,single,6011881528381566,personal,66000,8,rejected,3,14,True
50,443000,M,USA,0,mortgage,employed,single,30154273303494,business,6000,6,rejected,10,22,True
50,68000,M,USA,4,own,employed,divorced,6011839892722195,personal,43000,3,rejected,50,1,True
50,164000,F,USA,3,rent,employed,single,4285896604975,personal,90000,4,rejected,17,16,True
50,646000,F,USA,10,own,employed,divorced,343234195458451,business,15000,3,pending,27,34,True
50,132000,F,USA,9,rent,employed,single,4393252848333773,business,78000,4,rejected,41,27,False
50,633000,M,USA,8,own,employed,married,342822849740760,personal,51000,10,approved,8,33,False
50,700000,M,USA,10,rent,employed,divorced,213169739490510,business,4000,4,approved,33,10,True
50,921000,F,USA,10,rent,employed,married,4898070311174239,business,49000,9,pending,21,2,True
50,54000,F,USA,5,mortgage,employed,single,6563560646738681,business,67000,10,pending,3,26,False
50,127000,M,USA,3,own,employed,single,3520760076619307,personal,14000,10,pending,38,21,False
50,687000,F,USA,6,rent,employed,single,6011393749127778,personal,74000,9,rejected,18,49,True
50,148000,F,USA,2,mortgage,employed,married,213166193215466,business,75000,5,pending,25,3,False
50,978000,M,USA,9,mortgage,employed,widowed,6575076529554075,personal,57000,6,rejected,8,48,True
50,610000,F,USA,7,mortgage,employed,widowed,3539433562531449,business,38000,4,rejected,36,5,True
50,752000,M,USA,7,rent,employed,divorced,639051405467,personal,30000,6,rejected,12,18,False
50,73000,M,USA,2,mortgage,employed,single,376722447848305,personal,49000,5,rejected,50,46,True
50,79000,M,USA,0,rent,employed,married,30169366978010,personal,80000,6,pending,21,11,False
50,120000,M,USA,5,rent,employed,single,30326968141484,personal,90000,4,approved,31,33,True
50,973000,F,USA,5,mortgage,employed,divorced,38943451060807,personal,12000,10,rejected,4,6,False
50,756000,F,USA,0,own,employed,widowed,2644146998854003,personal,44000,6,pending,34,1,True
50,50000,F,USA,0,mortgage,employed,divorced,4451197783003791,business,39000,4,pending,6,49,True
50,45000,F,USA,8,rent,employed,widowed,4286717828018578,business,37000,8,rejected,20,34,True
50,866000,M,USA,7,own,employed,married,675911525714,business,90000,2,approved,31,9,True
50,590000,F,USA,7,rent,employed,single,4764834914510639330,personal,79000,4,rejected,41,13,True
50,910000,M,USA,1,mortgage,employed,widowed,30420839026600,business,73000,7,approved,29,29,True
50,744000,M,USA,2,own,employed,divorced,6578015623435903,business,69000,1,approved,16,48,False
50,297000,M,USA,6,rent,employed,married,3528578946843879,personal,58000,6,rejected,11,19,False
50,335000,M,USA,0,mortgage,employed,married,6011503691287830,business,26000,2,pending,11,12,False
50,184000,F,USA,6,rent,employed,single,6011296375539705,personal,6000,9,rejected,33,8,False
50,447000,M,USA,4,rent,employed,married,3543117695858621,business,17000,8,pending,20,2,True
50,17000,F,USA,2,own,employed,widowed,4984408638352,personal,93000,6,rejected,23,24,True
50,582000,M,USA,4,own,employed,single,349811630061489,business,51000,3,pending,8,19,False
50,343000,F,USA,8,mortgage,employed,married,3501789919125100,business,65000,5,rejected,28,39,True
50,230000,F,USA,6,mortgage,employed,widowed,6506826961996026,business,78000,2,pending,31,45,False
50,695000,M,USA,2,mortgage,employed,divorced,3548463669573720,business,10000,4,rejected,16,5,True
50,828000,F,USA,3,mortgage,employed,married,3543800580441427,business,52000,3,rejected,12,10,False
50,400000,M,USA,0,own,employed,single,4498712778320085949,business,52000,5,pending,46,40,False
50,541000,F,USA,9,rent,employed,divorced,4041933984909692,business,32000,2,rejected,31,41,True
50,133000,F,USA,1,own,employed,married,2578022218398172,personal,20000,3,approved,17,30,True
50,605000,M,USA,7,rent,employed,widowed,2610916364933874,business,68000,3,rejected,44,8,False
50,623000,F,USA,10,rent,employed,single,213145073379824,personal,87000,9,pending,38,2,False
50,225000,M,USA,4,own,employed,married,30574852822921,business,20000,7,pending,33,48,False
50,983000,F,USA,1,rent,employed,single,3560044997454206,business,66000,3,rejected,37,12,True
50,80000,F,USA,5,rent,employed,widowed,213144137762471,business,34000,7,approved,8,5,True
50,552000,F,USA,6,rent,employed,married,4200457231503428,personal,94000,7,pending,22,20,True
50,747000,M,USA,3,own,employed,widowed,583792459088,business,24000,7,pending,3,46,True
50,782000,F,USA,8,rent,employed,widowed,36955170412947,personal,27000,9,approved,31,31,False
50,768000,M,USA,1,rent,employed,married,4173507777178903,personal,57000,2,approved,35,21,True
50,816000,F,USA,2,own,employed,divorced,30530417499498,business,3000,7,rejected,34,42,True
50,366000,F,USA,7,rent,employed,married,4524874191278846956,business,56000,8,approved,44,39,True
50,745000,F,USA,6,rent,employed,single,3597575751116710,personal,75000,2,approved,30,46,False
50,496000,F,USA,10,rent,employed,married,342487696358700,personal,46000,2,pending,6,32,False
50,121000,F,USA,0,own,employed,married,4008026651721127,personal,63000,8,rejected,22,7,False
50,903000,M,USA,1,rent,employed,widowed,4770687631691,personal,84000,8,rejected,39,41,False
50,842000,M,USA,9,mortgage,employed,single,6011219307272476,business,38000,6,pending,2,44,True
50,293000,M,USA,1,mortgage,employed,single,180065569064384,business,79000,4,approved,18,6,False
50,137000,M,USA,2,own,employed,single,6590176097354030,business,66000,7,rejected,23,35,False
50,356000,F,USA,9,own,employed,married,3504570931296633,personal,38000,3,rejected,34,26,True
50,101000,M,USA,4,mortgage,employed,married,4151763445893813,business,43000,5,pending,7,41,True
50,540000,F,USA,8,rent,employed,single,4001669635955639,business,27000,2,approved,46,6,False
50,202000,M,USA,0,rent,employed,married,4669735896984304692,business,27000,9,rejected,27,44,True
50,121000,M,USA,3,own,employed,widowed,3503293277047442,business,12000,3,rejected,40,9,False
50,770000,F,USA,0,own,employed,single,4900094604681937853,business,79000,6,rejected,17,33,True
50,607000,F,USA,8,mortgage,employed,married,4686271355738962044,business,74000,3,pending,15,35,True
50,258000,F,USA,3,rent,employed,single,4380866790726954812,personal,42000,5,rejected,49,43,False
51,599000,M,USA,3,own,employed,divorced,4902900438795520,business,52000,1,approved,9,2,True
51,910000,M,USA,10,rent,employed,single,4902922562388272103,personal,40000,9,approved,29,39,False
51,190000,F,USA,0,mortgage,employed,widowed,4975429234726,personal,67000,3,approved,31,14,False
51,31000,M,USA,10,own,employed,widowed,5380033790969794,personal,83000,6,approved,49,7,True
51,215000,M,USA,3,own,employed,married,3575366811006000,personal,63000,7,pending,44,33,True
51,525000,M,USA,7,rent,employed,widowed,4186998379354015,personal,75000,3,approved,17,20,False
51,588000,M,USA,0,own,employed,widowed,30323558291654,business,66000,8,approved,16,37,False
51,796000,M,USA,7,mortgage,employed,divorced,6552188353816798,business,96000,8,pending,24,34,False
51,711000,M,USA,8,mortgage,employed,widowed,2719763235712008,personal,11000,9,pending,8,20,False
51,382000,F,USA,1,mortgage,employed,single,3530061811411896,business,82000,10,rejected,5,33,False
51,245000,M,USA,6,mortgage,employed,divorced,36054460740207,personal,56000,7,approved,24,48,False
51,561000,F,USA,1,mortgage,employed,divorced,36709176755761,personal,8000,1,rejected,33,49,False
51,476000,M,USA,3,rent,employed,widowed,4878444067982,business,67000,6,rejected,32,18,True
51,414000,F,USA,0,rent,employed,divorced,213130742012618,personal,46000,5,rejected,6,45,True
51,778000,M,USA,6,rent,employed,single,3567371639857899,personal,1000,3,rejected,43,22,False
51,546000,F,USA,4,mortgage,employed,divorced,346421418644754,personal,71000,7,approved,37,7,True
51,488000,M,USA,5,rent,employed,single,4892205723857,business,73000,1,approved,13,30,False
51,954000,M,USA,6,rent,employed,married,213120772240361,business,55000,2,approved,4,22,False
51,115000,M,USA,10,rent,employed,divorced,4196872115572685,personal,89000,9,pending,16,4,False
51,794000,F,USA,10,rent,employed,married,4757403339592,personal,6000,5,rejected,31,45,True
51,198000,F,USA,6,mortgage,employed,married,6011855993472100,business,40000,5,pending,2,19,True
51,784000,M,USA,10,mortgage,employed,divorced,3505416229530003,personal,95000,5,pending,36,6,False
51,507000,F,USA,2,mortgage,employed,single,180079994578090,personal,86000,10,approved,47,45,False
51,172000,F,USA,5,rent,employed,married,370574689657704,personal,93000,5,rejected,25,19,False
51,111000,M,USA,1,own,employed,married,38426108055529,business,22000,3,rejected,5,16,False
51,656000,F,USA,1,rent,employed,married,30476738670427,personal,16000,10,rejected,20,38,False
51,899000,M,USA,2,rent,employed,widowed,2607060113127531,personal,17000,6,pending,34,19,True
51,844000,F,USA,4,own,employed,divorced,30513947729147,business,21000,3,pending,28,28,False
51,520000,F,USA,2,own,employed,widowed,6011443910383369,business,14000,10,approved,2,15,False
51,580000,M,USA,3,mortgage,employed,widowed,213109357942905,personal,8000,2,approved,10,50,False
51,919000,M,USA,9,mortgage,employed,married,30479085633675,business,22000,7,approved,31,39,True
51,209000,M,USA,10,mortgage,employed,widowed,5489429724862248,business,7000,10,rejected,12,26,True
51,892000,F,USA,7,mortgage,employed,married,6011471889947096,personal,83000,2,pending,24,50,True
51,245000,F,USA,4,own,employed,married,4166043145266690,personal,46000,6,rejected,21,12,False
51,472000,M,USA,3,own,employed,married,676242745898,business,50000,10,pending,25,7,False
51,747000,F,USA,5,mortgage,employed,widowed,213189149117099,business,22000,4,rejected,25,13,False
51,277000,F,USA,9,own,employed,married,4891863016281,personal,30000,7,approved,14,1,False
51,323000,M,USA,9,mortgage,employed,divorced,4486120297400,business,41000,6,pending,39,36,False
51,865000,M,USA,5,mortgage,employed,single,370836246620065,business,99000,8,rejected,37,15,False
51,991000,F,USA,7,rent,employed,married,213189190970198,personal,82000,5,pending,18,5,True
51,632000,M,USA,4,mortgage,employed,married,6596736686682515,personal,7000,10,rejected,34,30,False
51,562000,F,USA,1,mortgage,employed,married,3529206543083124,business,31000,1,rejected,45,2,True
51,27000,F,USA,5,mortgage,employed,single,4427467113943604031,personal,91000,8,pending,42,34,False
51,63000,M,USA,2,mortgage,employed,widowed,38322574262576,personal,21000,1,approved,22,9,False
51,377000,F,USA,6,own,employed,divorced,4827101948627079,personal,17000,2,pending,14,17,False
51,252000,M,USA,9,rent,employed,divorced,5382315980429822,business,50000,10,rejected,32,32,False
51,207000,M,USA,8,own,employed,widowed,344225790951139,business,4000,1,pending,17,7,False
51,23000,F,USA,10,own,employed,divorced,30283362747194,business,73000,3,pending,41,50,True
51,994000,M,USA,7,rent,employed,single,4510497015200,business,4000,7,rejected,23,4,False
51,534000,M,USA,0,rent,employed,divorced,30544804808724,business,72000,6,rejected,36,31,False
51,314000,M,USA,5,rent,employed,married,4034354931367,business,85000,1,approved,17,29,True
51,1000000,M,USA,6,mortgage,employed,divorced,4447519207520760,business,62000,8,rejected,15,33,False
52,649000,M,USA,9,own,employed,divorced,5275776317020438,business,77000,8,approved,11,2,True
52,504000,F,USA,5,mortgage,employed,widowed,342501188936037,personal,88000,8,rejected,37,6,True
52,165000,F,USA,8,own,employed,divorced,4695255818517098,business,69000,10,rejected,22,39,True
52,452000,F,USA,6,mortgage,employed,divorced,3521582953740280,business,27000,5,pending,3,50,True
52,722000,M,USA,9,mortgage,employed,divorced,4098860080074497,personal,5000,10,pending,9,18,True
52,115000,F,USA,8,rent,employed,married,3586999418456488,business,79000,8,approved,15,5,True
52,494000,F,USA,8,own,employed,divorced,4372947582329048096,business,63000,4,approved,5,28,False
52,354000,M,USA,7,mortgage,employed,widowed,340518458162849,personal,2000,10,pending,29,21,False
52,208000,F,USA,5,rent,employed,widowed,3563634023264723,business,39000,1,approved,7,21,True
52,720000,M,USA,2,own,employed,widowed,5208697546774144,business,94000,7,rejected,1,21,False
52,37000,M,USA,2,mortgage,employed,married,565634137931,business,50000,3,rejected,16,43,True
52,537000,F,USA,1,mortgage,employed,single,3570483638448433,personal,26000,8,approved,18,9,False
52,167000,F,USA,9,rent,employed,widowed,6011270532205104,business,34000,7,pending,14,34,False
52,163000,F,USA,6,rent,employed,married,6011736143779976,personal,1000,9,pending,31,31,True
52,374000,M,USA,9,mortgage,employed,divorced,3527266782024892,business,77000,8,approved,5,6,False
52,892000,F,USA,7,mortgage,employed,married,374370990749165,business,18000,2,pending,25,7,False
52,647000,M,USA,7,own,employed,divorced,342314600636072,personal,53000,1,pending,48,31,False
52,831000,F,USA,5,mortgage,employed,divorced,4723645423537091,personal,31000,10,rejected,27,6,True
52,161000,M,USA,6,own,employed,married,180002849445794,business,42000,7,rejected,8,27,False
52,929000,F,USA,1,own,employed,single,372043373567692,personal,42000,7,rejected,3,39,False
52,623000,M,USA,3,rent,employed,divorced,3503865265111809,personal,73000,3,pending,27,15,False
52,234000,M,USA,2,own,employed,divorced,4778629722795858270,personal,42000,3,approved,48,4,False
52,585000,F,USA,6,mortgage,employed,single,30224933177016,business,65000,8,approved,20,9,True
52,179000,F,USA,7,own,employed,divorced,4844395084208028906,personal,33000,1,rejected,46,3,True
52,846000,F,USA,9,own,employed,single,38250564526710,personal,54000,2,approved,47,40,True
52,701000,M,USA,8,mortgage,employed,married,4969057490511550102,personal,98000,4,approved,12,13,True
52,881000,F,USA,2,mortgage,employed,divorced,4050356177224232,personal,76000,10,rejected,50,11,True
52,892000,M,USA,0,mortgage,employed,widowed,4401776452845,personal,68000,10,rejected,23,9,True
52,526000,M,USA,1,own,employed,widowed,4689048262008492,business,18000,3,pending,19,9,True
52,921000,F,USA,6,mortgage,employed,single,4375677094627,personal,37000,8,rejected,8,41,False
52,416000,F,USA,7,rent,employed,divorced,4732076651257914,personal,85000,10,pending,6,25,True
52,755000,F,USA,10,mortgage,employed,married,4705332869965,business,77000,8,rejected,38,47,False
52,608000,M,USA,0,mortgage,employed,single,569246862480,business,56000,9,pending,9,44,True
52,400000,M,USA,5,own,employed,single,213152578715221,personal,56000,6,pending,11,42,False
52,799000,M,USA,5,mortgage,employed,widowed,676399966271,business,33000,2,rejected,19,5,True
52,352000,M,USA,1,rent,employed,married,4825646827994448,personal,51000,8,rejected,9,24,False
52,560000,M,USA,10,rent,employed,divorced,30530220384549,personal,19000,8,rejected,47,28,True
52,200000,F,USA,2,mortgage,employed,single,30280964212320,business,49000,7,rejected,13,45,True
52,223000,F,USA,6,mortgage,employed,single,371494760252524,personal,7000,2,pending,41,3,False
52,612000,M,USA,5,own,employed,married,4298403286343,personal,90000,2,rejected,11,10,False
52,325000,M,USA,9,mortgage,employed,divorced,4473665215661491378,business,88000,5,pending,2,36,False
52,426000,F,USA,8,mortgage,employed,single,213109917772867,business,2000,6,rejected,34,16,True
52,267000,F,USA,5,mortgage,employed,widowed,4615918504449657249,personal,67000,1,rejected,38,48,False
52,906000,F,USA,8,own,employed,single,4496142239090,personal,31000,4,pending,45,22,True
52,949000,F,USA,1,rent,employed,divorced,4293514027069531,business,37000,3,pending,31,37,False
52,558000,F,USA,1,mortgage,employed,married,2720263217301869,business,69000,5,pending,14,2,True
52,959000,F,USA,10,mortgage,employed,divorced,4861425835378323,business,54000,7,approved,44,1,False
52,953000,F,USA,5,rent,employed,widowed,060405937495,business,76000,8,pending,28,11,True
52,179000,F,USA,10,rent,employed,divorced,6011366656447462,business,98000,8,rejected,44,36,True
52,995000,M,USA,9,rent,employed,widowed,346461824804816,personal,95000,2,pending,37,43,True
52,230000,M,USA,6,rent,employed,widowed,6594973875935683,personal,10000,4,approved,30,4,True
52,526000,F,USA,8,mortgage,employed,married,502022722370,business,86000,3,approved,12,3,False
52,411000,M,USA,5,rent,employed,divorced,6549709136077873,business,36000,8,rejected,12,6,True
52,77000,F,USA,1,own,employed,single,374182192287898,business,70000,7,rejected,9,43,False
52,800000,F,USA,5,mortgage,employed,divorced,4670987686058,personal,1000,2,approved,32,30,True
52,531000,F,USA,5,mortgage,employed,widowed,3529791826304636,business,71000,6,approved,50,50,True
52,759000,F,USA,2,rent,employed,widowed,6011745308577497,business,23000,2,pending,23,15,True
